InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
poi-10-1	1	0.67	15	1	59	201	0.0230609	0	0
poi-10-1	1	0.67	15	1	118	295	0.0398217	0	0
poi-10-1	1	0.67	15	2	59	201	0.0236007	0	0
poi-10-1	1	0.67	15	2	118	295	0.0407657	0	0
poi-10-1	1	0.67	15	3	59	201	0.0241614	0	0
poi-10-1	1	0.67	15	3	118	295	0.0418528	0	0
poi-10-1	1	0.67	30	1	59	201	0.0250358	0	0
poi-10-1	1	0.67	30	1	118	295	0.0527578	0	0
poi-10-1	1	0.67	30	2	59	201	0.0260349	0	0
poi-10-1	1	0.67	30	2	118	295	0.0554011	0	0
poi-10-1	1	0.67	30	3	59	201	0.0270122	0	0
poi-10-1	1	0.67	30	3	118	295	0.0585564	0	0
poi-10-1	1	1	15	1	59	201	0.0318438	0	0
poi-10-1	1	1	15	1	118	295	0.0669145	0	0
poi-10-1	1	1	15	2	59	201	0.0331902	0	0
poi-10-1	1	1	15	2	118	295	0.068622	0	0
poi-10-1	1	1	15	3	59	201	0.0345363	0	0
poi-10-1	1	1	15	3	118	295	0.0705465	0	0
poi-10-1	1	1	30	1	59	201	0.0352553	0	0
poi-10-1	1	1	30	1	118	295	0.0706584	0	0
poi-10-1	1	1	30	2	59	201	0.0389672	0	0
poi-10-1	1	1	30	2	118	295	0.0764857	0	0
poi-10-1	1	1	30	3	59	201	0.042449	0	0
poi-10-1	1	1	30	3	118	295	0.0825405	0	0
poi-10-1	1	1.33	15	1	59	233	0.0300999	0	0
poi-10-1	1	1.33	15	1	118	327	0.0624143	0	0
poi-10-1	1	1.33	15	2	59	233	0.0315235	0	0
poi-10-1	1	1.33	15	2	118	327	0.0639964	0	0
poi-10-1	1	1.33	15	3	59	233	0.0325775	0	0
poi-10-1	1	1.33	15	3	118	327	0.0654712	0	0
poi-10-1	1	1.33	30	1	59	233	0.0348722	0	0
poi-10-1	1	1.33	30	1	118	347	0.0650526	1	1.81E-05
poi-10-1	1	1.33	30	2	59	233	0.0384807	0	0
poi-10-1	1	1.33	30	2	118	347	0.0697334	2	3.44E-05
poi-10-1	1	1.33	30	3	59	233	0.0417788	0	0
poi-10-1	1	1.33	30	3	118	347	0.0748711	4	6.45E-05
poi-10-1	2	0.67	15	1	59	201	0.0229494	0	0
poi-10-1	2	0.67	15	1	118	295	0.0398321	0	0
poi-10-1	2	0.67	15	2	59	201	0.0235795	0	0
poi-10-1	2	0.67	15	2	118	295	0.0407067	0	0
poi-10-1	2	0.67	15	3	59	201	0.0241365	0	0
poi-10-1	2	0.67	15	3	118	295	0.0415779	0	0
poi-10-1	2	0.67	30	1	59	201	0.0252615	0	0
poi-10-1	2	0.67	30	1	118	295	0.0523981	0	0
poi-10-1	2	0.67	30	2	59	201	0.0261112	0	0
poi-10-1	2	0.67	30	2	118	295	0.0554382	0	0
poi-10-1	2	0.67	30	3	59	201	0.0269259	0	0
poi-10-1	2	0.67	30	3	118	295	0.0582502	0	0
poi-10-1	2	1	15	1	59	201	0.0305544	0	0
poi-10-1	2	1	15	1	118	295	0.0672159	0	0
poi-10-1	2	1	15	2	59	201	0.0318718	0	0
poi-10-1	2	1	15	2	118	295	0.0691998	0	0
poi-10-1	2	1	15	3	59	201	0.0330907	0	0
poi-10-1	2	1	15	3	118	295	0.0703661	0	0
poi-10-1	2	1	30	1	59	201	0.0351816	0	0
poi-10-1	2	1	30	1	118	295	0.0700116	0	0
poi-10-1	2	1	30	2	59	201	0.038807	0	0
poi-10-1	2	1	30	2	118	295	0.0765644	0	0
poi-10-1	2	1	30	3	59	201	0.0427053	0	0
poi-10-1	2	1	30	3	118	295	0.0819947	0	0
poi-10-1	2	1.33	15	1	59	233	0.0301523	0	0
poi-10-1	2	1.33	15	1	118	327	0.0624276	0	0
poi-10-1	2	1.33	15	2	59	233	0.0314904	0	0
poi-10-1	2	1.33	15	2	118	327	0.0639734	0	0
poi-10-1	2	1.33	15	3	59	233	0.032488	0	0
poi-10-1	2	1.33	15	3	118	327	0.0652448	0	0
poi-10-1	2	1.33	30	1	59	233	0.0348083	0	0
poi-10-1	2	1.33	30	1	118	347	0.0649107	9	0.0001288
poi-10-1	2	1.33	30	2	59	233	0.0383007	0	0
poi-10-1	2	1.33	30	2	118	347	0.0694733	5	7.75E-05
poi-10-1	2	1.33	30	3	59	233	0.0418696	0	0
poi-10-1	2	1.33	30	3	118	347	0.0747095	4	6.32E-05
poi-10-2	1	0.67	13	1	58	76	0.0225743	0	0
poi-10-2	1	0.67	13	1	116	296	0.0356175	2	1.75E-05
poi-10-2	1	0.67	13	2	58	76	0.0230177	0	0
poi-10-2	1	0.67	13	2	116	296	0.0361976	11	8.02E-05
poi-10-2	1	0.67	13	3	58	76	0.0236415	0	0
poi-10-2	1	0.67	13	3	116	296	0.0365885	1	8.4E-06
poi-10-2	1	0.67	27	1	58	76	0.0271007	0	0
poi-10-2	1	0.67	27	1	116	296	0.0464671	7	5.54E-05
poi-10-2	1	0.67	27	2	58	76	0.0284024	0	0
poi-10-2	1	0.67	27	2	116	296	0.0489892	1	9.8E-06
poi-10-2	1	0.67	27	3	58	76	0.0295895	0	0
poi-10-2	1	0.67	27	3	116	296	0.0507737	2	1.84E-05
poi-10-2	1	1	13	1	58	76	0.0227094	0	0
poi-10-2	1	1	13	1	116	296	0.0596349	6	7.77E-05
poi-10-2	1	1	13	2	58	76	0.0230001	0	0
poi-10-2	1	1	13	2	116	296	0.0606307	1	2.04E-05
poi-10-2	1	1	13	3	58	76	0.0235813	0	0
poi-10-2	1	1	13	3	116	296	0.0624963	28	0.0004065
poi-10-2	1	1	27	1	58	76	0.0272008	0	0
poi-10-2	1	1	27	1	116	296	0.0710993	6	9.62E-05
poi-10-2	1	1	27	2	58	76	0.0283763	0	0
poi-10-2	1	1	27	2	116	296	0.0788003	1	2.33E-05
poi-10-2	1	1	27	3	58	76	0.0294773	0	0
poi-10-2	1	1	27	3	116	296	0.083988	9	0.0001667
poi-10-2	1	1.33	13	1	58	76	0.0224825	0	0
poi-10-2	1	1.33	13	1	116	313	0.0595609	2	9.08E-05
poi-10-2	1	1.33	13	2	58	76	0.0230173	0	0
poi-10-2	1	1.33	13	2	116	313	0.0610598	17	0.0002115
poi-10-2	1	1.33	13	3	58	76	0.0237335	0	0
poi-10-2	1	1.33	13	3	116	313	0.0617238	1	2.28E-05
poi-10-2	1	1.33	27	1	58	76	0.0272186	0	0
poi-10-2	1	1.33	27	1	116	343	0.0717042	9	0.0001468
poi-10-2	1	1.33	27	2	58	76	0.0285506	0	0
poi-10-2	1	1.33	27	2	116	345	0.0820275	9	0.0001564
poi-10-2	1	1.33	27	3	58	76	0.0295494	0	0
poi-10-2	1	1.33	27	3	116	345	0.0854191	8	0.0001484
poi-10-2	2	0.67	13	1	58	76	0.0225544	0	0
poi-10-2	2	0.67	13	1	116	296	0.0355627	6	4.49E-05
poi-10-2	2	0.67	13	2	58	76	0.0229385	0	0
poi-10-2	2	0.67	13	2	116	296	0.0362239	16	0.0001149
poi-10-2	2	0.67	13	3	58	76	0.0234691	0	0
poi-10-2	2	0.67	13	3	116	296	0.0367083	5	3.8E-05
poi-10-2	2	0.67	27	1	58	76	0.0272725	0	0
poi-10-2	2	0.67	27	1	116	296	0.0474206	2	4.73E-05
poi-10-2	2	0.67	27	2	58	76	0.0284521	0	0
poi-10-2	2	0.67	27	2	116	296	0.0499356	48	0.0004428
poi-10-2	2	0.67	27	3	58	76	0.0294459	0	0
poi-10-2	2	0.67	27	3	116	296	0.0518641	5	7.32E-05
poi-10-2	2	1	13	1	58	76	0.0226048	0	0
poi-10-2	2	1	13	1	116	296	0.0595829	8	9.94E-05
poi-10-2	2	1	13	2	58	76	0.023203	0	0
poi-10-2	2	1	13	2	116	296	0.0606033	25	0.0003635
poi-10-2	2	1	13	3	58	76	0.0235649	0	0
poi-10-2	2	1	13	3	116	296	0.0616947	3	4.39E-05
poi-10-2	2	1	27	1	58	76	0.0272601	0	0
poi-10-2	2	1	27	1	116	296	0.0668373	6	9.23E-05
poi-10-2	2	1	27	2	58	76	0.0285064	0	0
poi-10-2	2	1	27	2	116	296	0.0743041	1	2.38E-05
poi-10-2	2	1	27	3	58	76	0.029634	0	0
poi-10-2	2	1	27	3	116	296	0.0782591	1	2.49E-05
poi-10-2	2	1.33	13	1	58	76	0.0225032	0	0
poi-10-2	2	1.33	13	1	116	313	0.0597937	9	0.0001114
poi-10-2	2	1.33	13	2	58	76	0.0229733	0	0
poi-10-2	2	1.33	13	2	116	313	0.0608164	2	3.19E-05
poi-10-2	2	1.33	13	3	58	76	0.0237022	0	0
poi-10-2	2	1.33	13	3	116	313	0.0617337	5	0.0001234
poi-10-2	2	1.33	27	1	58	76	0.0272763	0	0
poi-10-2	2	1.33	27	1	116	355	0.0704438	6	9.51E-05
poi-10-2	2	1.33	27	2	58	76	0.0285045	0	0
poi-10-2	2	1.33	27	2	116	355	0.0796699	7	0.0001259
poi-10-2	2	1.33	27	3	58	76	0.0294535	0	0
poi-10-2	2	1.33	27	3	116	355	0.0827087	1	2.32E-05
poi-10-3	1	0.67	14	1	59	0	0.0215416	0	0
poi-10-3	1	0.67	14	1	119	243	0.0403469	0	0
poi-10-3	1	0.67	14	2	59	0	0.0220954	0	0
poi-10-3	1	0.67	14	2	119	243	0.0431708	0	0
poi-10-3	1	0.67	14	3	59	0	0.0230472	0	0
poi-10-3	1	0.67	14	3	119	243	0.0441472	0	0
poi-10-3	1	0.67	28	1	59	0	0.0219998	0	0
poi-10-3	1	0.67	28	1	119	243	0.0493738	0	0
poi-10-3	1	0.67	28	2	59	0	0.0229017	0	0
poi-10-3	1	0.67	28	2	119	243	0.0584302	0	0
poi-10-3	1	0.67	28	3	59	0	0.0239607	0	0
poi-10-3	1	0.67	28	3	119	243	0.0639712	0	0
poi-10-3	1	1	14	1	59	0	0.0215877	0	0
poi-10-3	1	1	14	1	119	243	0.0645849	0	0
poi-10-3	1	1	14	2	59	0	0.0222116	0	0
poi-10-3	1	1	14	2	119	243	0.0740597	0	0
poi-10-3	1	1	14	3	59	0	0.0231382	0	0
poi-10-3	1	1	14	3	119	243	0.0778439	0	0
poi-10-3	1	1	28	1	59	0	0.0221955	0	0
poi-10-3	1	1	28	1	119	243	0.0752369	0	0
poi-10-3	1	1	28	2	59	0	0.0229545	0	0
poi-10-3	1	1	28	2	119	243	0.0858445	0	0
poi-10-3	1	1	28	3	59	0	0.0238236	0	0
poi-10-3	1	1	28	3	119	243	0.0903739	0	0
poi-10-3	1	1.33	14	1	59	0	0.0215123	0	0
poi-10-3	1	1.33	14	1	119	275	0.0645898	0	0
poi-10-3	1	1.33	14	2	59	0	0.0222198	0	0
poi-10-3	1	1.33	14	2	119	295	0.0767043	3	5.23E-05
poi-10-3	1	1.33	14	3	59	0	0.0230775	0	0
poi-10-3	1	1.33	14	3	119	295	0.0799564	5	8.77E-05
poi-10-3	1	1.33	28	1	59	0	0.0222248	0	0
poi-10-3	1	1.33	28	1	119	295	0.0729865	0	0
poi-10-3	1	1.33	28	2	59	0	0.0229756	0	0
poi-10-3	1	1.33	28	2	119	301	0.0800749	1	2.43E-05
poi-10-3	1	1.33	28	3	59	0	0.0239913	0	0
poi-10-3	1	1.33	28	3	119	301	0.085443	4	8.08E-05
poi-10-3	2	0.67	14	1	59	0	0.021562	0	0
poi-10-3	2	0.67	14	1	119	243	0.0402554	0	0
poi-10-3	2	0.67	14	2	59	0	0.0223332	0	0
poi-10-3	2	0.67	14	2	119	243	0.042971	0	0
poi-10-3	2	0.67	14	3	59	0	0.0231949	0	0
poi-10-3	2	0.67	14	3	119	243	0.04457	0	0
poi-10-3	2	0.67	28	1	59	0	0.0220471	0	0
poi-10-3	2	0.67	28	1	119	243	0.0499834	0	0
poi-10-3	2	0.67	28	2	59	0	0.0230472	0	0
poi-10-3	2	0.67	28	2	119	243	0.0584608	0	0
poi-10-3	2	0.67	28	3	59	0	0.023845	0	0
poi-10-3	2	0.67	28	3	119	243	0.0644227	0	0
poi-10-3	2	1	14	1	59	0	0.0214892	0	0
poi-10-3	2	1	14	1	119	243	0.0643523	0	0
poi-10-3	2	1	14	2	59	0	0.0222031	0	0
poi-10-3	2	1	14	2	119	243	0.0731658	0	0
poi-10-3	2	1	14	3	59	0	0.0230354	0	0
poi-10-3	2	1	14	3	119	243	0.0775222	0	0
poi-10-3	2	1	28	1	59	0	0.0220228	0	0
poi-10-3	2	1	28	1	119	243	0.0762626	0	0
poi-10-3	2	1	28	2	59	0	0.0231217	0	0
poi-10-3	2	1	28	2	119	243	0.0832533	0	0
poi-10-3	2	1	28	3	59	0	0.0239498	0	0
poi-10-3	2	1	28	3	119	243	0.0865504	0	0
poi-10-3	2	1.33	14	1	59	0	0.0214889	0	0
poi-10-3	2	1.33	14	1	119	295	0.0651849	2	3.56E-05
poi-10-3	2	1.33	14	2	59	0	0.022112	0	0
poi-10-3	2	1.33	14	2	119	295	0.0806417	0	0
poi-10-3	2	1.33	14	3	59	0	0.0230758	0	0
poi-10-3	2	1.33	14	3	119	295	0.0843841	0	0
poi-10-3	2	1.33	28	1	59	0	0.0219726	0	0
poi-10-3	2	1.33	28	1	119	295	0.0718128	0	0
poi-10-3	2	1.33	28	2	59	0	0.0231899	0	0
poi-10-3	2	1.33	28	2	119	301	0.0825898	30	0.0004763
poi-10-3	2	1.33	28	3	59	0	0.0239623	0	0
poi-10-3	2	1.33	28	3	119	301	0.0881517	59	0.0010371
poi-10-4	1	0.67	13	1	59	163	0.0211437	0	0
poi-10-4	1	0.67	13	1	118	324	0.0371308	0	0
poi-10-4	1	0.67	13	2	59	163	0.0215793	0	0
poi-10-4	1	0.67	13	2	118	324	0.0373175	0	0
poi-10-4	1	0.67	13	3	59	163	0.0222836	0	0
poi-10-4	1	0.67	13	3	118	324	0.0379334	0	0
poi-10-4	1	0.67	26	1	59	173	0.0322647	0	0
poi-10-4	1	0.67	26	1	118	340	0.0516213	48	0.0005883
poi-10-4	1	0.67	26	2	59	173	0.033797	0	0
poi-10-4	1	0.67	26	2	118	340	0.0549519	62	0.0007628
poi-10-4	1	0.67	26	3	59	173	0.0356952	0	0
poi-10-4	1	0.67	26	3	118	340	0.0569938	13	0.0001686
poi-10-4	1	1	13	1	59	163	0.0229327	0	0
poi-10-4	1	1	13	1	118	324	0.0615167	0	0
poi-10-4	1	1	13	2	59	163	0.0238968	0	0
poi-10-4	1	1	13	2	118	324	0.0623257	0	0
poi-10-4	1	1	13	3	59	163	0.0246072	0	0
poi-10-4	1	1	13	3	118	324	0.0635919	0	0
poi-10-4	1	1	26	1	59	179	0.0297238	0	0
poi-10-4	1	1	26	1	118	358	0.0662021	12	0.0001685
poi-10-4	1	1	26	2	59	179	0.0321458	0	0
poi-10-4	1	1	26	2	118	358	0.0720414	35	0.0005882
poi-10-4	1	1	26	3	59	179	0.0345853	0	0
poi-10-4	1	1	26	3	118	358	0.0771666	19	0.0003625
poi-10-4	1	1.33	13	1	59	163	0.0232265	0	0
poi-10-4	1	1.33	13	1	118	324	0.0616088	0	0
poi-10-4	1	1.33	13	2	59	163	0.0237176	0	0
poi-10-4	1	1.33	13	2	118	324	0.0626372	0	0
poi-10-4	1	1.33	13	3	59	163	0.0242525	0	0
poi-10-4	1	1.33	13	3	118	324	0.0635123	0	0
poi-10-4	1	1.33	26	1	59	184	0.0289072	0	0
poi-10-4	1	1.33	26	1	118	399	0.0923668	0	0
poi-10-4	1	1.33	26	2	59	184	0.0314424	0	0
poi-10-4	1	1.33	26	2	118	399	0.0933976	0	0
poi-10-4	1	1.33	26	3	59	184	0.0334523	0	0
poi-10-4	1	1.33	26	3	118	399	0.0999021	0	0
poi-10-4	2	0.67	13	1	59	163	0.0209159	0	0
poi-10-4	2	0.67	13	1	118	324	0.036515	0	0
poi-10-4	2	0.67	13	2	59	163	0.0215565	0	0
poi-10-4	2	0.67	13	2	118	324	0.0369996	0	0
poi-10-4	2	0.67	13	3	59	163	0.0221173	0	0
poi-10-4	2	0.67	13	3	118	324	0.0377667	0	0
poi-10-4	2	0.67	26	1	59	173	0.0326767	0	0
poi-10-4	2	0.67	26	1	118	340	0.0525071	31	0.0003357
poi-10-4	2	0.67	26	2	59	173	0.0345554	0	0
poi-10-4	2	0.67	26	2	118	340	0.0550626	20	0.0002276
poi-10-4	2	0.67	26	3	59	173	0.0365871	0	0
poi-10-4	2	0.67	26	3	118	340	0.0576623	2	3.3E-05
poi-10-4	2	1	13	1	59	163	0.0231193	0	0
poi-10-4	2	1	13	1	118	324	0.0615931	0	0
poi-10-4	2	1	13	2	59	163	0.0237265	0	0
poi-10-4	2	1	13	2	118	324	0.0625623	0	0
poi-10-4	2	1	13	3	59	163	0.0244223	0	0
