name,alpha,beta,L,m,T,OBJ,GAP,CPU,nodes,obj_bound,root_time,root_obj,root_bound,frac_time,frac_calls,int_time,int_calls,total_cuts,frac_conn,conn,noverlap,0noverlap,proper_noverlap,depot_flyover,synchro,compl_time,y(N),z(H),w(N),LP_time,LP_obj
poi-10-1,1,0.67,15,1,59,201,0,0.024483,0,201,0.0028379,201,448,0,0,0.000267,2,0,0,0,0,0,0,0,0,58,4,0/8,0,0.0024519,201
poi-10-1,1,0.67,15,1,118,295,0,0.054005,1,295,0.047343,295,311,0.000455,11,0.000481,6,15,8,7,0,0,0,0,0,102,6,0/8,0,0.0411079,317
poi-10-1,1,0.67,15,2,59,201,0,0.00567,0,201,0.00295186,201,448,0,0,0.000164,2,0,0,0,0,0,0,0,0,54,4,0/8,0,0.00230312,201
poi-10-1,1,0.67,15,2,118,295,0,0.070541,1,295,0.063086,295,314,0.000557,14,0.000572,6,15,8,7,0,0,0,0,0,102,6,0/8,0,0.0462751,317
poi-10-1,1,0.67,15,3,59,201,0,0.005815,0,201,0.00286222,201,448,0,0,0.000128,1,0,0,0,0,0,0,0,0,54,4,0/8,0,0.00274014,201
poi-10-1,1,0.67,15,3,118,295,0,0.098828,1,295,0.089627,295,317,0.000898,18,0.000604,5,15,8,7,0,0,0,0,0,102,6,0/8,0,0.0551491,317
poi-10-1,1,0.67,30,1,59,201,0,0.007193,0,201,0.00436997,201,861,0,0,0.000194,2,0,0,0,0,0,0,0,0,54,4,0/62,0,0.00416088,201
poi-10-1,1,0.67,30,1,118,295,0,0.077536,1,295,0.0655811,295,317,0.000399,9,0.000472,5,12,8,4,0,0,0,0,0,106,6,0/62,0,0.162362,317
poi-10-1,1,0.67,30,2,59,201,0,0.009687,0,201,0.000454187,201,1E+100,0,0,0.000112,1,0,0,0,0,0,0,0,0,54,4,0/62,0,0.00626397,201
poi-10-1,1,0.67,30,2,118,295,0,0.251212,1,295,0.246333,295,319,0.000975,23,0.000621,6,15,8,7,0,0,0,0,0,102,6,0/62,0,0.33885,317
poi-10-1,1,0.67,30,3,59,201,0,0.012039,0,201,0.00789404,201,861,0,0,0.000333,2,0,0,0,0,0,0,0,0,58,4,0/62,0,0.00792289,201
poi-10-1,1,0.67,30,3,118,295,0,0.221317,1,295,0.195323,295,317,0.001061,19,0.000637,5,18,14,4,0,0,0,0,0,106,6,0/62,0,0.343452,317
poi-10-1,1,1,15,1,59,201,0,0.024198,0,201,0.00295091,201,517,0,0,0.000274,2,0,0,0,0,0,0,0,0,58,3,1/8,11,0.00229597,201
poi-10-1,1,1,15,1,118,295,0,0.058948,1,295,0.0511041,295,311,0.000621,16,0.000591,6,15,8,7,0,0,0,0,0,101,5,1/8,0,0.0422721,317
poi-10-1,1,1,15,2,59,201,0,0.005858,0,201,0.00281501,201,517,0,0,8.1E-05,1,0,0,0,0,0,0,0,0,53,3,1/8,0,0.00239491,201
poi-10-1,1,1,15,2,118,295,0,0.054267,1,295,0.046078,295,326,0.000385,10,0.000677,8,18,8,10,0,0,0,0,0,101,5,1/8,0,0.067816,317
poi-10-1,1,1,15,3,59,201,0,0.006066,0,201,0.00287414,201,517,0,0,0.000132,1,0,0,0,0,0,0,0,0,54,4,0/8,0,0.00255013,201
poi-10-1,1,1,15,3,118,295,0,0.045787,1,295,0.035769,295,326,0.00039,6,0.000619,5,25,18,7,0,0,0,0,0,101,5,1/8,0,0.0593629,317
poi-10-1,1,1,30,1,59,201,0,0.007391,0,201,0.000432968,201,1E+100,0,0,0.0001,1,0,0,0,0,0,0,0,0,53,3,1/62,0,0.00399399,201
poi-10-1,1,1,30,1,118,295,0,0.227897,11,295,0.202498,295,342,0.001103,26,0.000455,5,12,4,7,0,0,0,0,1,113,5,1/62,2,0.178198,317
poi-10-1,1,1,30,2,59,201,0,0.01005,0,201,0.000454903,201,1E+100,0,0,0.000118,1,0,0,0,0,0,0,0,0,54,4,0/62,0,0.00624394,201
poi-10-1,1,1,30,2,118,295,0,0.179038,17,295,0.160087,295,362,0.000699,23,0.000464,4,7,0,7,0,0,0,0,0,101,5,1/62,0,0.193445,317
poi-10-1,1,1,30,3,59,201,0,0.012435,0,201,0.000368834,201,1E+100,0,0,0.000131,1,0,0,0,0,0,0,0,0,53,3,1/62,0,0.0076561,201
poi-10-1,1,1,30,3,118,295,0,0.21834,42,295,0.19893,295,350,0.001412,38,0.000373,3,13,10,3,0,0,0,0,0,101,5,1/62,0,0.128018,317
poi-10-1,1,1.33,15,1,59,233,0,0.004503,0,233,0.00210214,233,583,0,0,0.000181,2,0,0,0,0,0,0,0,0,55,3,1/8,0,0.00159311,233
poi-10-1,1,1.33,15,1,118,327,0,0.043008,1,327,0.040308,327,350,0.000368,8,0.000605,6,12,8,4,0,0,0,0,0,103,5,1/8,0,0.0398779,349
poi-10-1,1,1.33,15,2,59,233,0,0.005606,0,233,0.00289893,233,583,0,0,0.000163,2,0,0,0,0,0,0,0,0,55,3,1/8,0,0.00234413,233
poi-10-1,1,1.33,15,2,118,327,0,0.04531,1,327,0.038908,327,337,0.000247,7,0.000619,6,4,0,4,0,0,0,0,0,103,5,1/8,0,0.0549991,349
poi-10-1,1,1.33,15,3,59,233,0,0.005925,0,233,0.0030539,233,583,0,0,0.000225,2,0,0,0,0,0,0,0,0,55,3,1/8,0,0.00255704,233
poi-10-1,1,1.33,15,3,118,327,0,0.076601,1,327,0.073236,327,340,0.000447,12,0.000452,4,8,4,4,0,0,0,0,0,103,5,1/8,0,0.0717008,349
poi-10-1,1,1.33,30,1,59,233,0,0.010454,0,233,0.00694013,233,1536,0,0,0.000455,3,1,0,0,0,0,0,0,1,55,3,1/62,0,0.00596905,233
poi-10-1,1,1.33,30,1,118,347,0,0.108235,23,347,0.0897942,303,414,0.000897,28,0.000627,7,10,5,3,0,0,0,0,2,108,4,2/62,4,0.114554,349
poi-10-1,1,1.33,30,2,59,233,0,0.016085,1,233,0.0105491,233,233,0,0,0.000641,3,1,0,0,0,0,0,0,1,57,3,1/62,2,0.00909591,233
poi-10-1,1,1.33,30,2,118,347,0,0.161733,15,347,0.151768,341,408,0.001014,21,0.000771,6,15,10,3,0,0,0,0,2,108,4,2/62,4,0.126658,349
poi-10-1,1,1.33,30,3,59,233,0,0.012524,0,233,0.00841212,233,1536,0,0,0.000406,3,1,0,0,0,0,0,0,1,55,3,1/62,0,0.007792,233
poi-10-1,1,1.33,30,3,118,347,0,0.206643,37,347,0.185977,341,414,0.001157,34,0.001021,8,9,5,3,0,0,0,0,1,104,4,2/62,0,0.126615,349
poi-10-1,2,0.67,15,1,59,201,0,0.004328,0,201,0.00196695,201,448,0,0,0.000181,2,0,0,0,0,0,0,0,0,58,4,0/8,0,0.00159502,201
poi-10-1,2,0.67,15,1,118,295,0,0.064317,1,295,0.0602648,295,313,0.000632,17,0.000533,6,15,8,7,0,0,0,0,0,102,6,0/8,0,0.041651,317
poi-10-1,2,0.67,15,2,59,201,0,0.005525,0,201,0.002846,201,448,0,0,0.000165,2,0,0,0,0,0,0,0,0,54,4,0/8,0,0.00233412,201
poi-10-1,2,0.67,15,2,118,295,0,0.060694,1,295,0.0523109,295,318,0.000465,10,0.000994,6,12,8,4,0,0,0,0,0,102,6,0/8,0,0.0354061,317
poi-10-1,2,0.67,15,3,59,201,0,0.005804,0,201,0.00286889,201,412,0,0,0.000223,2,0,0,0,0,0,0,0,0,58,4,0/8,0,0.00243783,201
poi-10-1,2,0.67,15,3,118,295,0,0.048828,1,295,0.045176,295,313,0.00045,9,0.000435,4,12,8,4,0,0,0,0,0,113,6,0/8,0,0.0437491,317
poi-10-1,2,0.67,30,1,59,201,0,0.006526,0,201,0.00374889,201,861,0,0,0.000199,2,0,0,0,0,0,0,0,0,58,4,0/62,0,0.0033071,201
poi-10-1,2,0.67,30,1,118,295,0,0.158197,1,295,0.152777,295,312,0.001583,26,0.000471,4,35,28,7,0,0,0,0,0,102,6,0/62,0,0.113536,324
poi-10-1,2,0.67,30,2,59,201,0,0.009121,0,201,0.005687,201,861,0,0,0.000212,2,0,0,0,0,0,0,0,0,58,4,0/62,0,0.00558686,201
poi-10-1,2,0.67,30,2,118,295,0,0.107673,1,295,0.0971091,295,303,0.000588,9,0.000456,4,18,14,4,0,0,0,0,0,102,6,0/62,0,0.165135,324
poi-10-1,2,0.67,30,3,59,201,0,0.010758,0,201,0.00685096,201,861,0,0,0.000248,2,0,0,0,0,0,0,0,0,58,4,0/62,0,0.00732398,201
poi-10-1,2,0.67,30,3,118,295,0,0.169674,1,295,0.164566,295,318,0.001242,17,0.00037,3,17,17,0,0,0,0,0,0,106,6,0/62,0,0.429598,324
poi-10-1,2,1,15,1,59,201,0,0.004739,0,201,0.00214696,201,517,0,0,0.00019,2,0,0,0,0,0,0,0,0,51,3,1/8,4,0.00160384,201
poi-10-1,2,1,15,1,118,295,0,0.048948,1,295,0.042124,295,323,0.000386,10,0.000347,4,8,4,4,0,0,0,0,0,107,5,1/8,4,0.0365379,317
poi-10-1,2,1,15,2,59,201,0,0.005628,0,201,0.00278807,201,517,0,0,8.6E-05,1,0,0,0,0,0,0,0,0,53,3,1/8,0,0.00237298,201
poi-10-1,2,1,15,2,118,295,0,0.03402,1,295,0.030931,295,306,0.000403,6,0.000227,2,23,23,0,0,0,0,0,0,101,5,1/8,0,0.083209,317
poi-10-1,2,1,15,3,59,201,0,0.006102,0,201,0.00289392,201,481,0,0,0.00013,1,0,0,0,0,0,0,0,0,53,3,1/8,0,0.00251412,201
poi-10-1,2,1,15,3,118,295,0,0.032433,1,295,0.023279,295,333,0.000287,4,0.000523,5,21,14,7,0,0,0,0,0,101,5,1/8,0,0.0658979,317
poi-10-1,2,1,30,1,59,201,0,0.006687,0,201,0.000387907,201,1E+100,0,0,0.0001,1,0,0,0,0,0,0,0,0,53,3,1/62,0,0.0032959,201
poi-10-1,2,1,30,1,118,295,0,0.107164,10,295,0.0956209,295,349,0.000977,23,0.000418,4,26,19,7,0,0,0,0,0,106,5,1/62,0,0.0193501,373
poi-10-1,2,1,30,2,59,201,0,0.009916,0,201,0.00601816,201,1206,0,0,0.000137,1,0,0,0,0,0,0,0,0,51,3,1/62,4,0.005409,201
poi-10-1,2,1,30,2,118,295,0,0.161033,17,295,0.143139,295,359,0.001132,35,0.000436,4,10,3,7,0,0,0,0,0,106,5,1/62,0,0.029186,373
poi-10-1,2,1,30,3,59,201,0,0.017513,0,201,0.000540972,201,1E+100,0,0,0.000211,1,0,0,0,0,0,0,0,0,53,3,1/62,0,0.01036,201
poi-10-1,2,1,30,3,118,295,0,0.193833,60,295,0.170034,295,349,0.001853,54,0.000563,4,20,13,7,0,0,0,0,0,103,5,1/62,0,0.0525811,373
poi-10-1,2,1.33,15,1,59,233,0,0.004362,0,233,0.00195694,233,583,0,0,0.000179,2,0,0,0,0,0,0,0,0,55,3,1/8,0,0.00152206,233
poi-10-1,2,1.33,15,1,118,327,0,0.02882,1,327,0.026263,327,353,0.000195,5,0.000392,5,11,4,7,0,0,0,0,0,103,5,1/8,0,0.030149,349
poi-10-1,2,1.33,15,2,59,233,0,0.005537,0,233,0.00276089,233,583,0,0,0.000161,2,0,0,0,0,0,0,0,0,55,3,1/8,0,0.00232697,233
poi-10-1,2,1.33,15,2,118,327,0,0.066999,1,327,0.06042,327,342,0.000686,17,0.000579,6,16,12,4,0,0,0,0,0,103,5,1/8,0,0.047503,349
poi-10-1,2,1.33,15,3,59,233,0,0.005799,0,233,0.00286007,233,547,0,0,0.000222,2,0,0,0,0,0,0,0,0,55,3,1/8,0,0.00253201,233
poi-10-1,2,1.33,15,3,118,327,0,0.074274,1,327,0.068505,327,346,0.000764,18,0.000621,6,23,16,7,0,0,0,0,0,103,5,1/8,0,0.0637169,349
poi-10-1,2,1.33,30,1,59,233,0,0.006566,0,233,0.00367594,233,1536,0,0,0.000183,2,0,0,0,0,0,0,0,0,55,3,1/62,0,0.00321007,233
poi-10-1,2,1.33,30,1,118,347,0,0.101512,15,347,0.083528,341,413,0.000678,18,0.000353,4,10,7,3,0,0,0,0,0,104,4,2/62,0,0.0255909,425
poi-10-1,2,1.33,30,2,59,233,0,0.009743,0,233,0.00584507,233,1536,0,0,0.000211,2,0,0,0,0,0,0,0,0,55,3,1/62,0,0.00527883,233
poi-10-1,2,1.33,30,2,118,347,0,0.139691,24,347,0.128983,341,418,0.001065,25,0.000433,4,15,12,3,0,0,0,0,0,104,4,2/62,0,0.057945,425
poi-10-1,2,1.33,30,3,59,233,0,0.010593,0,233,0.00685716,233,1536,0,0,0.000251,2,0,0,0,0,0,0,0,0,55,3,1/62,0,0.00690293,233
poi-10-1,2,1.33,30,3,118,347,0,0.138,24,347,0.12504,341,415,0.00117,22,0.000479,4,22,19,3,0,0,0,0,0,104,4,2/62,0,0.035311,425
poi-10-2,1,0.67,13,1,58,76,0,0.00365,0,76,0.00136209,76,1E+100,0,0,7.7E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00107384,76
poi-10-2,1,0.67,13,1,116,296,0,0.049648,3,296,0.044754,239,311,0.000485,13,0.000754,6,4,0,4,0,0,0,0,0,116,6,0/2,0,0.00442815,366
poi-10-2,1,0.67,13,2,58,76,0,0.003862,0,76,0.00138783,76,1E+100,0,0,9.4E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00113606,76
poi-10-2,1,0.67,13,2,116,296,0,0.041751,3,296,0.037343,239,311,0.000475,13,0.000601,6,4,0,4,0,0,0,0,0,116,6,0/2,0,0.00397396,366
poi-10-2,1,0.67,13,3,58,76,0,0.004144,0,76,0.00139713,76,1E+100,0,0,0.000105,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00115013,76
poi-10-2,1,0.67,13,3,116,296,0,0.042013,3,296,0.0373278,239,311,0.00043,13,0.000693,6,4,0,4,0,0,0,0,0,116,6,0/2,0,0.00414014,366
poi-10-2,1,0.67,27,1,58,76,0,0.008382,0,76,0.00391483,76,1E+100,0,0,0.000124,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00358701,76
poi-10-2,1,0.67,27,1,116,296,0,0.101698,1,296,0.0963871,296,310,0.000493,15,0.000381,4,4,0,4,0,0,0,0,0,116,6,0/50,0,0.00945497,366
poi-10-2,1,0.67,27,2,58,76,0,0.011239,0,76,0.00568104,76,1E+100,0,0,0.000152,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00528622,76
poi-10-2,1,0.67,27,2,116,296,0,0.147525,16,296,0.138819,296,324,0.000865,25,0.000433,4,4,0,4,0,0,0,0,0,116,6,0/50,0,0.0185449,366
poi-10-2,1,0.67,27,3,58,76,0,0.007745,0,76,0.000444174,76,1E+100,0,0,0.000149,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00388408,76
poi-10-2,1,0.67,27,3,116,296,0,0.162641,11,296,0.152987,296,322,0.000706,20,0.000664,5,4,0,4,0,0,0,0,0,116,6,0/50,0,0.0252299,366
poi-10-2,1,1,13,1,58,76,0,0.003852,0,76,0.00133395,76,1E+100,0,0,8.1E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00115108,76
poi-10-2,1,1,13,1,116,296,0,0.039305,7,296,0.0343361,239,315,0.000451,12,0.00047,6,7,0,7,0,0,0,0,0,115,5,1/2,0,0.00557709,366
poi-10-2,1,1,13,2,58,76,0,0.004428,0,76,0.00150299,76,1E+100,0,0,9.7E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.001194,76
poi-10-2,1,1,13,2,116,296,0,0.038688,7,296,0.0331788,239,315,0.000392,12,0.000511,6,7,0,7,0,0,0,0,0,115,5,1/2,0,0.00581694,366
poi-10-2,1,1,13,3,58,76,0,0.004407,0,76,0.00142503,76,1E+100,0,0,0.000105,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00121903,76
poi-10-2,1,1,13,3,116,296,0,0.039751,7,296,0.0335989,239,315,0.000417,12,0.000604,6,7,0,7,0,0,0,0,0,115,5,1/2,0,0.00584507,366
poi-10-2,1,1,27,1,58,76,0,0.00569,0,76,0.002707,76,1E+100,0,0,7E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.0024271,76
poi-10-2,1,1,27,1,116,296,0,0.134097,61,296,0.103703,250,363,0.001469,57,0.000542,6,4,0,4,0,0,0,0,0,111,4,2/50,0,0.0254319,372
poi-10-2,1,1,27,2,58,76,0,0.007996,0,76,0.00397897,76,1E+100,0,0,0.000132,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.0035851,76
poi-10-2,1,1,27,2,116,296,0,0.124693,57,296,0.106313,296,350,0.001125,41,0.000426,4,5,5,0,0,0,0,0,0,109,4,2/50,0,0.0400319,372
poi-10-2,1,1,27,3,58,76,0,0.00807,0,76,0.000417948,76,1E+100,0,0,0.000123,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.003649,76
poi-10-2,1,1,27,3,116,296,0,0.163296,87,296,0.134289,296,351,0.001913,64,0.000645,5,5,5,0,0,0,0,0,0,111,5,1/50,0,0.0525541,372
poi-10-2,1,1.33,13,1,58,76,0,0.004067,0,76,0.00144601,76,1E+100,0,0,8.3E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00116897,76
poi-10-2,1,1.33,13,1,116,313,0,0.044698,5,313,0.039243,239,323,0.000372,12,0.000582,8,10,0,10,0,0,0,0,0,115,5,1/2,0,0.00548196,383
poi-10-2,1,1.33,13,2,58,76,0,0.004006,0,76,0.00144911,76,1E+100,0,0,9.8E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00124002,76
poi-10-2,1,1.33,13,2,116,313,0,0.046242,5,313,0.0398369,239,323,0.00041,12,0.000748,8,10,0,10,0,0,0,0,0,115,5,1/2,0,0.00559115,383
poi-10-2,1,1.33,13,3,58,76,0,0.004658,0,76,0.00172901,76,1E+100,0,0,0.000177,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00177598,76
poi-10-2,1,1.33,13,3,116,313,0,0.045908,5,313,0.039757,239,323,0.000384,12,0.000799,8,10,0,10,0,0,0,0,0,115,5,1/2,0,0.00562501,383
poi-10-2,1,1.33,27,1,58,76,0,0.008767,0,76,0.00395417,76,1E+100,0,0,0.000126,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00360394,76
poi-10-2,1,1.33,27,1,116,343,0,0.130251,47,343,0.0973489,253,401,0.001392,43,0.000888,7,4,0,4,0,0,0,0,0,115,4,2/50,0,0.126758,381
poi-10-2,1,1.33,27,2,58,76,0,0.006997,0,76,0.00377083,76,1E+100,0,0,8.6E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00361109,76
poi-10-2,1,1.33,27,2,116,345,0,0.168331,46,345,0.146814,324,396,0.000966,36,0.000913,8,7,3,4,0,0,0,0,0,112,3,3/50,0,0.25972,381
poi-10-2,1,1.33,27,3,58,76,0,0.008866,0,76,0.000659943,76,1E+100,0,0,0.000202,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00422716,76
poi-10-2,1,1.33,27,3,116,354,0,0.255245,52,354,0.234926,313,403,0.001249,39,0.001131,7,7,3,4,0,0,0,0,0,110,3,3/50,0,0.144272,381
poi-10-2,2,0.67,13,1,58,76,0,0.0036,0,76,0.00137615,76,1E+100,0,0,8.2E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00108409,76
poi-10-2,2,0.67,13,1,116,296,0,0.042349,3,296,0.037492,239,311,0.000407,13,0.000568,6,4,0,4,0,0,0,0,0,116,6,0/2,0,0.00390697,366
poi-10-2,2,0.67,13,2,58,76,0,0.004096,0,76,0.00142407,76,1E+100,0,0,0.000101,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00137091,76
poi-10-2,2,0.67,13,2,116,296,0,0.047569,3,296,0.0431449,239,311,0.000482,13,0.000651,6,4,0,4,0,0,0,0,0,116,6,0/2,0,0.00617695,366
poi-10-2,2,0.67,13,3,58,76,0,0.004447,0,76,0.00141811,76,1E+100,0,0,0.000106,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00116396,76
poi-10-2,2,0.67,13,3,116,296,0,0.040808,3,296,0.036669,239,311,0.000411,13,0.00069,6,4,0,4,0,0,0,0,0,116,6,0/2,0,0.00398898,366
poi-10-2,2,0.67,27,1,58,76,0,0.005609,0,76,0.00277209,76,1E+100,0,0,9E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00239587,76
poi-10-2,2,0.67,27,1,116,296,0,0.170437,1,296,0.164857,296,314,0.001073,26,0.000363,3,4,0,4,0,0,0,0,0,116,6,0/50,0,0.00879312,366
poi-10-2,2,0.67,27,2,58,76,0,0.006993,0,76,0.0036521,76,1E+100,0,0,0.000103,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00338602,76
poi-10-2,2,0.67,27,2,116,296,0,0.185171,1,296,0.181555,296,304,0.000931,27,0.000726,6,4,0,4,0,0,0,0,0,116,6,0/50,0,0.0127339,366
poi-10-2,2,0.67,27,3,58,76,0,0.007531,0,76,0.000392914,76,1E+100,0,0,0.000117,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00390983,76
poi-10-2,2,0.67,27,3,116,296,0,0.11727,11,296,0.106561,296,326,0.000567,17,0.000627,5,4,0,4,0,0,0,0,0,116,6,0/50,0,0.018122,366
poi-10-2,2,1,13,1,58,76,0,0.003862,0,76,0.00142312,76,1E+100,0,0,8.7E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.0012238,76
poi-10-2,2,1,13,1,116,296,0,0.039498,7,296,0.0340631,239,315,0.000391,12,0.000466,6,7,0,7,0,0,0,0,0,115,5,1/2,0,0.00570202,366
poi-10-2,2,1,13,2,58,76,0,0.004101,0,76,0.001405,76,1E+100,0,0,9.2E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00114799,76
poi-10-2,2,1,13,2,116,296,0,0.042595,7,296,0.0368609,239,315,0.00041,12,0.000534,6,7,0,7,0,0,0,0,0,115,5,1/2,0,0.00575185,366
poi-10-2,2,1,13,3,58,76,0,0.004431,0,76,0.00147605,76,1E+100,0,0,0.000106,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00116301,76
poi-10-2,2,1,13,3,116,296,0,0.040349,7,296,0.034168,239,315,0.000435,12,0.000679,6,7,0,7,0,0,0,0,0,115,5,1/2,0,0.00583911,366
poi-10-2,2,1,27,1,58,76,0,0.005483,0,76,0.00253201,76,1E+100,0,0,7E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00233698,76
poi-10-2,2,1,27,1,116,296,0,0.112071,42,296,0.0883961,296,359,0.001201,43,0.000703,7,4,0,4,0,0,0,0,0,111,4,2/50,0,0.0257721,372
poi-10-2,2,1,27,2,58,76,0,0.007552,0,76,0.00379014,76,1E+100,0,0,9.3E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00342298,76
poi-10-2,2,1,27,2,116,296,0,0.103086,69,296,0.084269,296,352,0.001443,49,0.000757,6,19,15,4,0,0,0,0,0,111,4,2/50,0,0.0225501,372
poi-10-2,2,1,27,3,58,76,0,0.008806,0,76,0.000622034,76,1E+100,0,0,0.00013,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00372291,76
poi-10-2,2,1,27,3,116,296,0,0.121816,72,296,0.100155,296,347,0.001431,54,0.000619,5,11,7,4,0,0,0,0,0,111,5,1/50,0,0.0264168,372
poi-10-2,2,1.33,13,1,58,76,0,0.003524,0,76,0.00130606,76,1E+100,0,0,7.9E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.0011611,76
poi-10-2,2,1.33,13,1,116,313,0,0.044273,5,313,0.0385509,239,323,0.000379,12,0.000601,8,10,0,10,0,0,0,0,0,115,5,1/2,0,0.00558996,383
poi-10-2,2,1.33,13,2,58,76,0,0.00386,0,76,0.00134897,76,1E+100,0,0,9.3E-05,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00111699,76
poi-10-2,2,1.33,13,2,116,313,0,0.044725,5,313,0.0390582,239,323,0.000387,12,0.00072,8,10,0,10,0,0,0,0,0,115,5,1/2,0,0.00557303,383
poi-10-2,2,1.33,13,3,58,76,0,0.004229,0,76,0.00139189,76,1E+100,0,0,0.000105,1,0,0,0,0,0,0,0,0,58,3,0/2,0,0.00118995,76
poi-10-2,2,1.33,13,3,116,313,0,0.045012,5,313,0.0390151,239,323,0.000383,12,0.000783,8,10,0,10,0,0,0,0,0,115,5,1/2,0,0.00559807,383
poi-10-2,2,1.33,27,1,58,76,0,0.005367,0,76,0.00256014,76,1E+100,0,0,6.9E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00238991,76
poi-10-2,2,1.33,27,1,116,355,0,0.090954,32,355,0.076879,325,404,0.00075,25,0.000553,6,7,3,4,0,0,0,0,0,111,4,2/50,0,0.207896,381
poi-10-2,2,1.33,27,2,58,76,0,0.007414,0,76,0.00402498,76,1E+100,0,0,9.3E-05,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00336695,76
poi-10-2,2,1.33,27,2,116,355,0,0.11398,24,355,0.1017,265,411,0.0008,24,0.000728,7,7,3,4,0,0,0,0,0,111,4,2/50,0,0.11844,381
poi-10-2,2,1.33,27,3,58,76,0,0.007546,0,76,0.000396013,76,1E+100,0,0,0.000116,1,0,0,0,0,0,0,0,0,58,3,0/50,0,0.00383997,76
poi-10-2,2,1.33,27,3,116,355,0,0.15377,66,355,0.129739,283,404,0.001287,47,0.001039,8,7,3,4,0,0,0,0,0,111,4,2/50,0,0.126442,381
poi-10-3,1,0.67,14,1,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,0.67,14,1,119,243,0,0.048653,4,243,0.0428178,243,274,0.000349,10,0.00052,6,4,0,4,0,0,0,0,0,102,7,0/24,0,0.0558021,243
poi-10-3,1,0.67,14,2,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,0.67,14,2,119,243,0,0.056567,1,243,0.0520561,243,259,0.000349,9,0.00053,5,4,0,4,0,0,0,0,0,114,7,0/24,0,0.0848901,243
poi-10-3,1,0.67,14,3,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,0.67,14,3,119,243,0,0.06125,1,243,0.055202,243,252,0.000256,6,0.000568,4,4,0,4,0,0,0,0,0,104,7,0/24,0,0.0859041,243
poi-10-3,1,0.67,28,1,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,0.67,28,1,119,243,0,0.103876,6,243,0.09653,243,300,0.000678,17,0.000675,7,4,0,4,0,0,0,0,0,114,7,0/62,0,0.099659,243
poi-10-3,1,0.67,28,2,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,0.67,28,2,119,243,0,0.126182,6,243,0.111145,243,301,0.00051,13,0.000527,4,4,0,4,0,0,0,0,0,114,7,0/62,0,0.124957,243
poi-10-3,1,0.67,28,3,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,0.67,28,3,119,243,0,0.2062,17,243,0.181638,243,308,0.000735,22,0.000916,7,1,0,0,0,0,0,0,1,114,7,0/62,0,0.185031,243
poi-10-3,1,1,14,1,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poi-10-3,1,1,14,1,119,243,0,0.06105,3,243,0.055649,243,281,0.000562,16,0.0006,7,4,0,4,0,0,0,0,0,114,7,0/24,0,0.065244,243
