InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
poi-50-4	1	1	13	3	216	1748	0.7747176	5000	0.7747176
poi-50-4	1	1	27	1	108	902	0.3398779	5000	0.3398779
poi-50-4	1	1	27	1	216	1758	0.7998997	5000	0.7998997
poi-50-4	1	1	27	2	108	963	0.3755989	5000	0.3755989
poi-50-4	1	1	27	2	216	2103	0.8107213	5000	0.8107213
poi-50-4	1	1	27	3	108	1018	0.4492687	5000	0.4492687
poi-50-4	1	1	27	3	216	2179	0.8506251	5000	0.8506251
poi-50-5	1	1	11	1	111	1305	0.4181037	5000	0.4181037
poi-50-5	1	1	11	1	222	2093	0.8754824	5000	0.8754824
poi-50-5	1	1	11	2	111	1286	0.4145216	5000	0.4145216
poi-50-5	1	1	11	2	222	2132	0.8737372	5000	0.8737372
poi-50-5	1	1	11	3	111	1329	0.42392	5000	0.42392
poi-50-5	1	1	11	3	222	2135	0.8203707	5000	0.8203707
poi-50-5	1	1	23	1	111	1339	0.4940186	5000	0.4940186
poi-50-5	1	1	23	1	222	2102	0.9654586	5000	0.9654586
poi-50-5	1	1	23	2	111	1417	0.5070453	5000	0.5070453
poi-50-5	1	1	23	2	222	2221	0.9326879	5000	0.9326879
poi-50-5	1	1	23	3	111	1461	0.5354516	5000	0.5354516
poi-50-5	1	1	23	3	222	2276	0.9533311	5000	0.9533311
r-75-1	1	1	12	1	131	1932	1.0672285	5000	1.0672285
r-75-1	1	1	12	1	263	3278	2.5784543	5000	2.5784543
r-75-1	1	1	12	2	131	2079	1.0329551	5000	1.0329551
r-75-1	1	1	12	2	263	3382	2.5719215	5000	2.5719215
r-75-1	1	1	12	3	131	2073	1.0378037	5000	1.0378037
r-75-1	1	1	12	3	263	3500	2.5031203	5000	2.5031203
r-75-1	1	1	24	1	131	1906	1.2087849	5000	1.2087849
r-75-1	1	1	24	1	263	3233	2.9254858	5000	2.9254858
r-75-1	1	1	24	2	131	2066	1.2391117	5000	1.2391117
r-75-1	1	1	24	2	263	3540	2.8860314	5000	2.8860314
r-75-1	1	1	24	3	131	2219	1.321612	5000	1.321612
r-75-1	1	1	24	3	263	3569	2.8001013	5000	2.8001013
r-75-2	1	1	12	1	127	1827	1.2373498	5000	1.2373498
r-75-2	1	1	12	1	254	3205	2.5484377	5000	2.5484377
r-75-2	1	1	12	2	127	1895	1.1527106	5000	1.1527106
r-75-2	1	1	12	2	254	3339	2.3830276	5000	2.3830276
r-75-2	1	1	12	3	127	1931	1.1757753	5000	1.1757753
r-75-2	1	1	12	3	254	3352	2.4137602	5000	2.4137602
r-75-2	1	1	24	1	127	1816	1.3817175	5000	1.3817175
r-75-2	1	1	24	1	254	3201	2.9398895	5000	2.9398895
r-75-2	1	1	24	2	127	1882	1.4274005	5000	1.4274005
r-75-2	1	1	24	2	254	3318	2.9256316	5000	2.9256316
r-75-2	1	1	24	3	127	2005	1.4925975	5000	1.4925975
r-75-2	1	1	24	3	254	3495	2.8704404	5000	2.8704404
r-75-3	1	1	13	1	131	1816	1.0050848	5000	1.0050848
r-75-3	1	1	13	1	262	3191	2.5249716	5000	2.5249716
r-75-3	1	1	13	2	131	1921	0.9772365	5000	0.9772365
r-75-3	1	1	13	2	262	3271	2.4799941	5000	2.4799941
r-75-3	1	1	13	3	131	1906	0.9582819	5000	0.9582819
r-75-3	1	1	13	3	262	3220	2.3589704	5000	2.3589704
r-75-3	1	1	26	1	131	1900	1.1332593	5000	1.1332593
r-75-3	1	1	26	1	262	3112	2.8379347	5000	2.8379347
r-75-3	1	1	26	2	131	2016	1.1833976	5000	1.1833976
r-75-3	1	1	26	2	262	3298	2.8639306	5000	2.8639306
r-75-3	1	1	26	3	131	2187	1.2437937	5000	1.2437937
r-75-3	1	1	26	3	262	3517	2.8625929	5000	2.8625929
r-75-4	1	1	12	1	133	1860	1.07584	5000	1.07584
r-75-4	1	1	12	1	266	3248	2.55083	5000	2.55083
r-75-4	1	1	12	2	133	1972	1.0402529	5000	1.0402529
r-75-4	1	1	12	2	266	3302	2.4812848	5000	2.4812848
r-75-4	1	1	12	3	133	1948	1.0308936	5000	1.0308936
r-75-4	1	1	12	3	266	3372	2.4522299	5000	2.4522299
r-75-4	1	1	24	1	133	1965	1.2739796	5000	1.2739796
r-75-4	1	1	24	1	266	3254	2.8731281	5000	2.8731281
r-75-4	1	1	24	2	133	2071	1.3092636	5000	1.3092636
r-75-4	1	1	24	2	266	3256	2.9493904	5000	2.9493904
r-75-4	1	1	24	3	133	2210	1.399557	5000	1.399557
r-75-4	1	1	24	3	266	3466	2.9177607	5000	2.9177607
r-75-5	1	1	12	1	124	1683	0.9184348	5000	0.9184348
r-75-5	1	1	12	1	249	3220	2.5164224	5000	2.5164224
r-75-5	1	1	12	2	124	1803	0.8844341	5000	0.8844341
r-75-5	1	1	12	2	249	3366	2.3729866	5000	2.3729866
r-75-5	1	1	12	3	124	1833	0.8797378	5000	0.8797378
r-75-5	1	1	12	3	249	3454	2.4129111	5000	2.4129111
r-75-5	1	1	25	1	124	1719	1.0150463	5000	1.0150463
r-75-5	1	1	25	1	249	3144	2.7114747	5000	2.7114747
r-75-5	1	1	25	2	124	1809	1.0294462	5000	1.0294462
r-75-5	1	1	25	2	249	3297	2.692576	5000	2.692576
r-75-5	1	1	25	3	124	1900	1.0706772	5000	1.0706772
r-75-5	1	1	25	3	249	3485	2.6835986	5000	2.6835986
r-100-1	1	1	12	1	146	2547	2.4585735	5000	2.4585735
r-100-1	1	1	12	1	292	4408	6.6151201	5000	6.6151201
r-100-1	1	1	12	2	146	2694	2.3703833	5000	2.3703833
r-100-1	1	1	12	2	292	4654	6.3477751	5000	6.3477751
r-100-1	1	1	12	3	146	2826	2.3586587	5000	2.3586587
r-100-1	1	1	12	3	292	4920	6.179503	5000	6.179503
r-100-1	1	1	25	1	146	2464	2.648106	5000	2.648106
r-100-1	1	1	25	1	292	4329	6.9879341	5000	6.9879341
r-100-1	1	1	25	2	146	2675	2.721745	5000	2.721745
r-100-1	1	1	25	2	292	4528	7.188589	5000	7.188589
r-100-1	1	1	25	3	146	2729	2.847489	5000	2.847489
r-100-1	1	1	25	3	292	4821	7.3078531	5000	7.3078531
r-100-2	1	1	12	1	139	2568	2.1289043	5000	2.1289043
r-100-2	1	1	12	1	278	4203	5.6509615	5000	5.6509615
r-100-2	1	1	12	2	139	2621	1.9928083	5000	1.9928083
r-100-2	1	1	12	2	278	4428	5.3295444	5000	5.3295444
r-100-2	1	1	12	3	139	2804	1.9816628	5000	1.9816628
r-100-2	1	1	12	3	278	4631	5.4402378	5000	5.4402378
r-100-2	1	1	25	1	139	2640	2.3461665	5000	2.3461665
r-100-2	1	1	25	1	278	4056	6.0434903	5000	6.0434903
r-100-2	1	1	25	2	139	2642	2.4606909	5000	2.4606909
r-100-2	1	1	25	2	278	4477	6.2024976	5000	6.2024976
r-100-2	1	1	25	3	139	2749	2.5645073	5000	2.5645073
r-100-2	1	1	25	3	278	4349	6.386146	5000	6.386146
r-100-3	1	1	12	1	145	2374	2.2040213	5000	2.2040213
r-100-3	1	1	12	1	290	4472	6.2145946	5000	6.2145946
r-100-3	1	1	12	2	145	2529	2.1297156	5000	2.1297156
r-100-3	1	1	12	2	290	4559	5.7550284	5000	5.7550284
