InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-75-2	1	0.67	24	1	254	3280	21.0185352	6438	11.8031153
r-75-2	1	0.67	24	2	127	1891	6.2723705	599	0.5894806
r-75-2	1	0.67	24	2	254	3315	14.6669408	1722	3.4104291
r-75-2	1	0.67	24	3	127	1932	12.3003835	4652	5.8200879
r-75-2	1	0.67	24	3	254	3384	12.9405049	51	0.0668901
r-75-2	1	1	12	1	127	1896	4.6598511	4032	2.0912521
r-75-2	1	1	12	1	254	3292	7.7346609	1898	2.0345055
r-75-2	1	1	12	2	127	2026	3.0737925	2775	1.0467258
r-75-2	1	1	12	2	254	3378	5.4448449	1342	1.0700028
r-75-2	1	1	12	3	127	2047	3.4929929	4525	1.6412069
r-75-2	1	1	12	3	254	3462	7.9464606	5258	3.9901599
r-75-2	1	1	24	1	127	1929	4.5783919	1458	0.9861732
r-75-2	1	1	24	1	254	3383	9.4571376	1505	2.1004904
r-75-2	1	1	24	2	127	2041	5.8355914	6073	3.1575174
r-75-2	1	1	24	2	254	3565	8.8410448	3756	3.7545821
r-75-2	1	1	24	3	127	2345	2.500444	292	0.1271153
r-75-2	1	1	24	3	254	3691	7.039462	2989	2.5419175
r-75-2	1	1.33	12	1	127	2141	6.0893845	6443	3.4153705
r-75-2	1	1.33	12	1	254	3737	6.6857581	921	0.8489449
r-75-2	1	1.33	12	2	127	2308	5.0297934	7176	2.9501518
r-75-2	1	1.33	12	2	254	4010	6.00651	1725	1.5193515
r-75-2	1	1.33	12	3	127	2365	2.9202345	2782	1.0239242
r-75-2	1	1.33	12	3	254	4127	7.7384686	4656	3.6755886
r-75-2	1	1.33	24	1	127	2171	5.9798621	3016	2.2191454
r-75-2	1	1.33	24	1	254	3824	13.3487614	4001	5.8582274
r-75-2	1	1.33	24	2	127	2395	2.76851	125	0.0593973
r-75-2	1	1.33	24	2	254	4211	10.6734177	5508	5.5470015
r-75-2	1	1.33	24	3	127	2796	4.1467167	3469	1.6637927
r-75-2	1	1.33	24	3	254	4539	7.8387268	3335	3.0824501
r-75-2	2	0.67	12	1	127	1928	4.15494	2641	1.4005835
r-75-2	2	0.67	12	1	254	3281	10.7920845	5559	5.6095961
r-75-2	2	0.67	12	2	127	2004	4.3983942	2848	1.5639732
r-75-2	2	0.67	12	2	254	3258	5.2547686	48	0.0275102
r-75-2	2	0.67	12	3	127	2069	4.5294412	2891	1.6207463
r-75-2	2	0.67	12	3	254	3314	6.2173184	1029	0.9777129
r-75-2	2	0.67	24	1	127	2022	4.7157925	457	0.3206982
r-75-2	2	0.67	24	1	254	3453	9.4108164	455	0.6234977
r-75-2	2	0.67	24	2	127	2255	6.0436992	590	0.5484837
r-75-2	2	0.67	24	2	254	3509	9.9426146	122	0.1478445
r-75-2	2	0.67	24	3	127	2280	8.283394	1833	2.1263855
r-75-2	2	0.67	24	3	254	3539	18.4707001	4055	8.0723549
r-75-2	2	1	12	1	127	2175	4.1640039	4329	1.9429457
r-75-2	2	1	12	1	254	3500	4.9304958	43	0.0190368
r-75-2	2	1	12	2	127	2374	3.4699644	4362	1.5899269
r-75-2	2	1	12	2	254	3582	8.4152098	5485	4.3500628
r-75-2	2	1	12	3	127	2454	1.7804037	38	0.0103555
r-75-2	2	1	12	3	254	3609	5.2263208	1959	1.399095
r-75-2	2	1	24	1	127	2379	3.7833814	1702	0.9200856
r-75-2	2	1	24	1	254	3798	8.4274622	2698	2.737601
r-75-2	2	1	24	2	127	2709	2.934298	858	0.3916463
r-75-2	2	1	24	2	254	3883	5.0723565	586	0.3335571
r-75-2	2	1	24	3	127	2796	2.890804	1101	0.5177289
r-75-2	2	1	24	3	254	3883	4.3815388	8	0.0084666
r-75-2	2	1.33	12	1	127	2515	2.9860333	1667	0.7199802
r-75-2	2	1.33	12	1	254	4060	9.5648939	4709	4.5744025
r-75-2	2	1.33	12	2	127	2934	6.3241595	11663	4.418796
r-75-2	2	1.33	12	2	254	4246	11.2675294	8472	7.0800609
r-75-2	2	1.33	12	3	127	2937	3.5304379	4724	1.7034924
r-75-2	2	1.33	12	3	254	4250	7.6616386	4588	3.6064546
r-75-2	2	1.33	24	1	127	2683	4.3318144	2411	1.3491167
r-75-2	2	1.33	24	1	254	4500	9.2955945	3176	3.5073228
r-75-2	2	1.33	24	2	127	3252	2.8394597	561	0.2510698
r-75-2	2	1.33	24	2	254	4717	13.2288345	9124	8.5388636
r-75-2	2	1.33	24	3	127	3517	5.768084	7083	3.347128
r-75-2	2	1.33	24	3	254	4822	5.3900942	910	0.7401666
