InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-75-2	2	1.33	24	1	127	2304	1.4917886	0	0
r-75-2	2	1.33	24	1	254	4046	3.944086	721	0.4468653
r-75-2	2	1.33	24	2	127	2779	2.2681696	3227	0.8770763
r-75-2	2	1.33	24	2	254	4561	3.6148427	858	0.413118
r-75-2	2	1.33	24	3	127	3323	3.0973836	6974	1.7872661
r-75-2	2	1.33	24	3	254	4733	4.275285	2729	1.4366493
r-75-3	1	0.67	13	1	131	1770	1.7253333	718	0.1779039
r-75-3	1	0.67	13	1	262	3121	3.6467635	143	0.0495166
r-75-3	1	0.67	13	2	131	1796	2.0544931	1401	0.4170946
r-75-3	1	0.67	13	2	262	3167	3.7458038	79	0.0318046
r-75-3	1	0.67	13	3	131	1789	1.8467341	652	0.1679125
r-75-3	1	0.67	13	3	262	3153	3.8019318	75	0.0292104
r-75-3	1	0.67	26	1	131	1888	1.8058208	324	0.0873671
r-75-3	1	0.67	26	1	262	3159	4.522056	130	0.062587
r-75-3	1	0.67	26	2	131	1866	2.1826608	257	0.0856348
r-75-3	1	0.67	26	2	262	3207	9.5687364	4294	4.3854304
r-75-3	1	0.67	26	3	131	1807	3.6892964	2753	1.298974
r-75-3	1	0.67	26	3	262	3285	7.7234277	1500	1.7523726
r-75-3	1	1	13	1	131	1854	1.5696948	853	0.2240383
r-75-3	1	1	13	1	262	3195	4.1488161	764	0.4784433
r-75-3	1	1	13	2	131	1906	1.2409933	189	0.0330088
r-75-3	1	1	13	2	262	3326	4.6891694	2636	1.5418227
r-75-3	1	1	13	3	131	1933	1.2335475	324	0.058438
r-75-3	1	1	13	3	262	3346	5.3012334	4263	2.3984877
r-75-3	1	1	26	1	131	1878	1.2871294	170	0.0418842
r-75-3	1	1	26	1	262	3158	4.6460303	2059	1.3107322
r-75-3	1	1	26	2	131	1942	1.2096615	513	0.1200749
r-75-3	1	1	26	2	262	3388	6.7063742	6765	3.8407794
r-75-3	1	1	26	3	131	2141	1.9789366	4578	0.9432145
r-75-3	1	1	26	3	262	3451	2.7013901	83	0.0252653
r-75-3	1	1.33	13	1	131	2176	1.3598045	50	0.0102251
r-75-3	1	1.33	13	1	262	3630	6.4419104	4244	2.9145219
r-75-3	1	1.33	13	2	131	2326	1.6801458	1794	0.4285708
r-75-3	1	1.33	13	2	262	3840	3.4873988	698	0.3943619
r-75-3	1	1.33	13	3	131	2374	2.9170999	7244	1.7190352
r-75-3	1	1.33	13	3	262	4049	3.2752739	897	0.4080125
r-75-3	1	1.33	26	1	131	2048	2.5564262	5226	1.3045903
r-75-3	1	1.33	26	1	262	3420	3.7869491	741	0.4328704
r-75-3	1	1.33	26	2	131	2306	2.1689951	4639	1.0289658
r-75-3	1	1.33	26	2	262	3803	5.8585346	5026	2.8951346
r-75-3	1	1.33	26	3	131	2488	1.217703	815	0.1545696
r-75-3	1	1.33	26	3	262	3964	2.7707659	382	0.1440256
r-75-3	2	0.67	13	1	131	1947	1.7137652	267	0.0672879
r-75-3	2	0.67	13	1	262	3251	4.2268149	1465	0.9104304
r-75-3	2	0.67	13	2	131	1965	1.8938646	439	0.134069
r-75-3	2	0.67	13	2	262	3271	3.9426214	865	0.5375964
r-75-3	2	0.67	13	3	131	1986	1.9680733	347	0.0957967
r-75-3	2	0.67	13	3	262	3308	3.5706266	179	0.0759569
r-75-3	2	0.67	26	1	131	2168	2.1386389	504	0.1671753
r-75-3	2	0.67	26	1	262	3400	5.8950247	1853	1.5399006
r-75-3	2	0.67	26	2	131	2232	2.4881679	347	0.1500808
r-75-3	2	0.67	26	2	262	3485	5.5275673	579	0.4927596
r-75-3	2	0.67	26	3	131	2325	2.9322581	202	0.0888836
r-75-3	2	0.67	26	3	262	3497	9.1722246	2984	3.3662686
r-75-3	2	1	13	1	131	2096	1.7268797	1058	0.2665289
r-75-3	2	1	13	1	262	3410	4.8420966	1986	1.3391286
r-75-3	2	1	13	2	131	2186	1.3679755	301	0.0522664
r-75-3	2	1	13	2	262	3564	3.9106932	1765	0.9422944
r-75-3	2	1	13	3	131	2293	2.366709	4531	1.1154883
r-75-3	2	1	13	3	262	3586	5.5090018	5057	2.7397963
r-75-3	2	1	26	1	131	2253	2.4702202	4078	1.0884404
r-75-3	2	1	26	1	262	3535	5.3967555	2296	1.6111645
r-75-3	2	1	26	2	131	2556	1.9326775	2694	0.6740642
r-75-3	2	1	26	2	262	3763	3.6674538	883	0.4085036
r-75-3	2	1	26	3	131	2593	2.0455489	3553	0.842716
r-75-3	2	1	26	3	262	3763	3.0875304	401	0.1316291
r-75-3	2	1.33	13	1	131	2506	3.6192336	7258	2.1276643
r-75-3	2	1.33	13	1	262	4026	5.6766901	3272	2.1610724
r-75-3	2	1.33	13	2	131	2682	1.9484493	2312	0.6017761
r-75-3	2	1.33	13	2	262	4140	3.1477196	450	0.1866064
r-75-3	2	1.33	13	3	131	2693	1.8590324	2463	0.6015607
r-75-3	2	1.33	13	3	262	4231	2.8139483	335	0.0756273
r-75-3	2	1.33	26	1	131	2474	1.9006616	1865	0.5018183
r-75-3	2	1.33	26	1	262	3956	6.6691818	4288	3.0342674
r-75-3	2	1.33	26	2	131	2886	1.9254442	2682	0.6605284
r-75-3	2	1.33	26	2	262	4505	5.5596052	3737	2.2875538
r-75-3	2	1.33	26	3	131	3161	1.8634617	2795	0.6636961
r-75-3	2	1.33	26	3	262	4626	6.5820852	6946	3.6713606
r-75-4	1	0.67	12	1	133	1806	2.2122258	1414	0.476866
r-75-4	1	0.67	12	1	266	3151	5.024057	2021	1.375905
r-75-4	1	0.67	12	2	133	1870	2.0259289	559	0.1885204
r-75-4	1	0.67	12	2	266	3196	3.7373144	31	0.0111609
r-75-4	1	0.67	12	3	133	1895	2.3743667	1344	0.4769681
r-75-4	1	0.67	12	3	266	3220	3.7553969	63	0.0221074
r-75-4	1	0.67	24	1	133	1985	2.5903261	1451	0.5525736
r-75-4	1	0.67	24	1	266	3266	5.0280385	334	0.2615904
r-75-4	1	0.67	24	2	133	1909	4.7087591	4483	2.2118794
r-75-4	1	0.67	24	2	266	3269	8.4475884	2339	2.6727962
r-75-4	1	0.67	24	3	133	2123	4.33419	2438	1.4274359
r-75-4	1	0.67	24	3	266	3345	10.3961857	2994	3.7296261
r-75-4	1	1	12	1	133	1917	1.6775958	1290	0.3274181
r-75-4	1	1	12	1	266	3323	4.6774207	1494	0.9873871
r-75-4	1	1	12	2	133	1939	1.3118121	351	0.0724333
r-75-4	1	1	12	2	266	3400	3.6346883	758	0.4066124
r-75-4	1	1	12	3	133	1973	2.063543	3595	0.8404135
r-75-4	1	1	12	3	266	3432	8.8123894	10201	5.8552837
r-75-4	1	1	24	1	133	1936	1.4222859	122	0.0333727
r-75-4	1	1	24	1	266	3200	6.0848003	4116	2.7176605
r-75-4	1	1	24	2	133	2139	3.2934145	8420	2.0609578
r-75-4	1	1	24	2	266	3383	4.6769923	3014	1.7004587
r-75-4	1	1	24	3	133	2140	1.1672864	23	0.0076847
r-75-4	1	1	24	3	266	3475	5.307469	5158	2.659486
r-75-4	1	1.33	12	1	133	2264	1.7723984	1624	0.4226418
r-75-4	1	1.33	12	1	266	3659	4.7705767	1676	1.1722699
r-75-4	1	1.33	12	2	133	2272	1.4967847	1088	0.2550086
r-75-4	1	1.33	12	2	266	3893	3.2489175	248	0.1175087
r-75-4	1	1.33	12	3	133	2455	1.5706377	1586	0.3606522
r-75-4	1	1.33	12	3	266	4060	3.2035139	530	0.2297057
r-75-4	1	1.33	24	1	133	2065	1.6205676	1020	0.2663225
r-75-4	1	1.33	24	1	266	3514	6.2261282	4284	2.8745974
r-75-4	1	1.33	24	2	133	2361	1.8907133	2733	0.65068
r-75-4	1	1.33	24	2	266	3726	2.9384331	28	0.012264
r-75-4	1	1.33	24	3	133	2566	1.2984739	681	0.1516533
r-75-4	1	1.33	24	3	266	4174	5.3696058	5304	2.7413604
r-75-4	2	0.67	12	1	133	2103	2.0468396	1242	0.4059332
r-75-4	2	0.67	12	1	266	3241	3.3376026	247	0.1119756
r-75-4	2	0.67	12	2	133	2129	2.655631	2503	0.8846235
r-75-4	2	0.67	12	2	266	3307	6.6578464	5112	3.343345
r-75-4	2	0.67	12	3	133	2154	2.4954202	1886	0.6775107
r-75-4	2	0.67	12	3	266	3347	4.8763967	2412	1.5218379
r-75-4	2	0.67	24	1	133	2150	2.5994595	1424	0.5583742
r-75-4	2	0.67	24	1	266	3432	4.3608722	71	0.0371502
r-75-4	2	0.67	24	2	133	2344	2.8561875	550	0.2485309
r-75-4	2	0.67	24	2	266	3507	9.5144289	4223	4.2632518
r-75-4	2	0.67	24	3	133	2413	4.3413637	1983	1.2210238
r-75-4	2	0.67	24	3	266	3539	9.7055061	3607	3.9597766
r-75-4	2	1	12	1	133	2311	1.7418365	1096	0.2948961
r-75-4	2	1	12	1	266	3463	3.792212	331	0.1504929
r-75-4	2	1	12	2	133	2587	3.593144	8764	2.28615
r-75-4	2	1	12	2	266	3603	3.2144753	428	0.1529301
r-75-4	2	1	12	3	133	2581	1.3825973	576	0.115213
r-75-4	2	1	12	3	266	3615	3.2082349	892	0.3364215
r-75-4	2	1	24	1	133	2194	1.564578	342	0.0841717
r-75-4	2	1	24	1	266	3480	5.6270689	2788	1.9488567
r-75-4	2	1	24	2	133	2545	3.7586581	9154	2.428258
r-75-4	2	1	24	2	266	3766	5.3062543	3301	1.9547698
r-75-4	2	1	24	3	133	2849	3.5408742	8490	2.2152663
r-75-4	2	1	24	3	266	3873	4.0254364	2025	1.0648064
r-75-4	2	1.33	12	1	133	2666	1.703429	936	0.244896
r-75-4	2	1.33	12	1	266	4002	4.9271804	1962	1.3118152
